FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,skupina_oboru,stupen_vzdelani,OKRUH1,OKRUH2
PRF,2000.0,Česká republika,40502,,Děčín,,Česká republika,"VOŠ a SPŠ strojní, stavební a dopravní",Česká republika,"Děčín, Čsl. armády 681/10 , 40502",3741M01,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,B0532A330032,Geografie,P,B,,,,,2,Doprava a spoje,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2021,Medicínsko-technické lyceum,Samara,všeobecný,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,,,,
PRF,2003.0,Česká republika,40334,,Velké Chvojno,,Česká republika,Gymnázium a SOŠ dr. Václava Šmejkala,Česká republika,"Ústí nad Labem, Stavbařů 2857/5 , 40011",7941K81,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,41002,,Malé Žernoseky,,Česká republika,SŠ zahradnická a zeměděl. A. E. Komerse,Česká republika,"Děčín, Českolipská 123 , 40502",4341M002,2021,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Veterinářství a veterinární prevence,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1998.0,Česká republika,41705,,Osek,,Česká republika,Gymnázium T. G. Masaryka,Česká republika,"Litvínov, Studentská 640 , 43601",7941K41,2018,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1998.0,Česká republika,40331,,Ústí nad Labem,,Česká republika,"Hotelová škola, Obchodní akademie a SPŠ",Česká republika,"Teplice, Benešovo náměstí 604/1 , 41501",6542M01,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2022,B0532A330032,Geografie,P,B,,,,,2,"Gastronomie, hotelnictví a turismus",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2000.0,Česká republika,40502,,Jílové,,Česká republika,"VOŠ a SPŠ strojní, stavební a dopravní",Česká republika,"Děčín, Čsl. armády 681/10 , 40502",3741M006,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,B0532A330032,Geografie,P,B,,,,,2,Doprava a spoje,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1997.0,Česká republika,40335,,Libouchec,,Česká republika,OA a jazyková škola s právem SJZ,Česká republika,"Ústí nad Labem, Pařížská 1670/15 , 40001",6341M02,2016,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,B0532A330032,Geografie,P,B,,,,,2,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1999.0,Česká republika,76701,,Kroměříž,,Česká republika,SOŠ,Česká republika,,6341M02,2021,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,B0532A330032,Geografie,P,B,,,,,2,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Ruská federace,0,660132,nevyplněno,Krasnojarsk,Ruská federace,Zahraniční školy-Ruská federace,Ruská federace,,,2021,Střední škola č. 156,Krasnojarsk,Gymnázium,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,,,,
PRF,2001.0,Česká republika,40011,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2021,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1999.0,Česká republika,0,,nevyplněno,,Česká republika,Střední škola technická,Česká republika,"Most, Dělnická 21 , 43401",6842M01,2018,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,,,2022.0,2022,B0532A330032,Geografie,P,B,,,,,2,"Právo, právní a veřejnosprávní činnost",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2001.0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7531M01,2020,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,40331,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,Soukromá podřipská SOŠ a SOU o.p.s.,Česká republika,"Roudnice nad Labem, Náměstí Jana z Dražic 169 , 41301",6341M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,"VOŠ a SŠ zdravot.,příspěvková organizace",Česká republika,"Teplice, Kapelní 2 , 41501",5341M04,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Zdravotnictví,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,40002,,Chuderov,,Česká republika,SOŠ,Česká republika,,2341M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Strojírenství a strojírenská výroba,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1999.0,Česká republika,40340,,Ústí nad Labem,,Česká republika,gymnázia,Česká republika,,7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2022.0,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",6542M004,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,"Gastronomie, hotelnictví a turismus",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2001.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2020,MOSGU,Moskva,hotelnictví,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,,,,
PRF,1998.0,Česká republika,62300,,Brno,,Česká republika,Gymnázium Matyáše Lercha,Česká republika,"Brno, Žižkova 980/55 , 61600",7941K41,2017,,,,MASARYKOVA UNIVERZITA V BRNE,MASARYKOVA UNIVERZITA V BRNE,Česká republika,2023.0,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,gymnázia,Česká republika,,7941K801,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2001.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2020,College KAM GU V.Berenga,Kamčatský kraj,pravnické,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,,,,
PRF,2003.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2021,Gymnázium č.2,Ramenskoe,Všeobecná,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,,,,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,OA a SOŠ generála Františka Fajtla,Česká republika,"Louny, Osvoboditelů 380 , 44001",6341M02,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,"TRIVIS - SŠ veřejnoprávní, s.r.o.",Česká republika,"Ústí nad Labem, Máchova 1376/3 , 40003",6842M01,2022,,,,,,,,2022,B0532A330032,Geografie,P,B,,,,,2,"Právo, právní a veřejnosprávní činnost",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,"Biskupské gymnázium, ZŠ a MŠ Bohosudov",Česká republika,"Krupka, Koněvova 100 , 41742",7941K81,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,gymnázia,Česká republika,,7941K41,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,SPŠ strojní a elektrotechnická a VOŠ,Česká republika,"Liberec, Masarykova 460/3 , 46001",2641M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,"SPŠ, příspěvková organizace",Česká republika,"Česká Lípa, Havlíčkova 426/5 , 47001",7842M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",1820M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Informatické obory,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Ukrajina,0,,nevyplněno,,Česká republika,Zahraniční školy-Ukrajina,Ukrajina,,,2021,Suzirja Orichivské městské rady,Orichiv,střední odborná,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2003.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2021,16,Syktyvkar,všeobecně-vzdělávací,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2003.0,Česká republika,43401,,Most,,Česká republika,Podkrušnohorské gymnázium,Česká republika,"Most, Čsl. armády 1530/29 , 43401",7941K41,2022,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2003.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2021,c. 924,Moskva,vseobecnezamerena,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Roudnice nad Labem, Havlíčkova 175 , 41301",7941K41,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2002.0,Česká republika,0,,nevyplněno,,Česká republika,SPŠ strojní a elektrotechnická a VOŠ,Česká republika,"Liberec, Masarykova 460/3 , 46001",2341M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Strojírenství a strojírenská výroba,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1997.0,Republika Kazachstán,0,,nevyplněno,,Česká republika,Zahraniční školy-Republika Kazachstán,Republika Kazachstán,,,2015,Gymnazium 38,Karaganda,všeobecná,Karaganda Medical University,,,2021.0,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2004.0,Česká republika,0,,nevyplněno,,Česká republika,Zahraniční školy-Spolková republika Německo,Spolková republika Německo,,,2022,FSG Pirna,Pirna,Gymnázium,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2002.0,Česká republika,43942,,Postoloprty,,Česká republika,Podkrušnohorské gymnázium,Česká republika,"Most, Čsl. armády 1530/29 , 43401",7941K41,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2001.0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,2844M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Technická chemie a chemie silikátů,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,40502,,Děčín,,Česká republika,VOŠ zdravotnická a SŠ zdravotnická,Česká republika,"Ústí nad Labem, Palachova 700/35 , 40001",7842M04,2022,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2021,16,Syktyvkar,všeobecně-vzdělávací,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,,,,
PRF,2001.0,Česká republika,0,,nevyplněno,,Česká republika,Střední průmyslová škola,Česká republika,"Ústí nad Labem, Resslova 210/5 , 40001",2641M01,2020,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Lovosice, Sady pionýrů 600/6 , 41002",7941K41,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2001.0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,2844M01,2020,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,2,Technická chemie a chemie silikátů,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,SOŠ,Česká republika,,6842M01,2022,,,,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,2,"Právo, právní a veřejnosprávní činnost",Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2004.0,Republika Kazachstán,0,,nevyplněno,,Česká republika,Zahraniční školy-Republika Kazachstán,Republika Kazachstán,,,2021,"Škola-Lyceun č. 60, Nur-Sultan",Nur-Sultan,všeobecný,,,,,2022,B0533A110020,Aplikované nanotechnologie,P,B,,,,,2,,,,
PRF,1996.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Praha 4 - Záběhlice, Postupická 3150/4 , 14100",7941K41,2016,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2022.0,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1988.0,Česká republika,0,,nevyplněno,,Česká republika,"Obchod. akademie, příspěvková organizace",Česká republika,"Česká Lípa, náměstí Osvobození 422/2 , 47001",6341M004,2007,,,,,,,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,1975.0,Česká republika,14000,,Praha,,Česká republika,Gymnázium,Česká republika,"Praha 10 - Strašnice, Voděradská 900/2 , 10000",7941K004,1994,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1983.0,Česká republika,15800,,Praha,,Česká republika,Gymnázium,Česká republika,"Praha 5 - Košíře, Nad Kavalírkou 100/1 , 15000",7941K001,2001,,,,,,,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1993.0,Česká republika,29301,,Mladá Boleslav,,Česká republika,Gymnázium,Česká republika,"Mladá Boleslav, Palackého 191/1 , 29301",7941K81,2013,,,,TECHNICKA UNIVERZITA  V LIBERCI,TECHNICKA UNIVERZITA  V LIBERCI,Česká republika,2022.0,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2003.0,Česká republika,0,,nevyplněno,,Česká republika,Integrovaná střední škola živnostenská,Česká republika,"Plzeň, Škroupova 209/13 , 30100",6341M01,2022,,,,,,,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Ekonomika a administrativa,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2001.0,Česká republika,25216,,Nučice,,Česká republika,Gymnázium Christiana Dopplera,Česká republika,"Praha 5 - Malá Strana, Zborovská 621/45 , 15000",7941K81,2021,,,,,,,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1994.0,Česká republika,40001,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K401,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,Karlínské gymnázium,Česká republika,"Praha 8 - Karlín, Pernerova 273/25 , 18600",7941K41,2021,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1989.0,Česká republika,0,,nevyplněno,,Česká republika,Masarykova střední škola chemická,Česká republika,"Praha 1 - Nové Město, Křemencova 179/12 , 11000",7842M001,2009,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2022,B0533A110026,Počítačové modelování ve vědě a technice,K,B,,,,,2,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
